word1	word2	label	label_idx
overfire	underfire	Antonym	0
ear	nose	Antonym	0
brat	kid	Antonym	0
lift	putting	Antonym	0
staticity	dynamicity	Antonym	0
dabbler	professional	Antonym	0
domain specific language	general purpose	Antonym	0
company	alone	Antonym	0
diurnality	nocturnality	Antonym	0
damaging	beneficial	Antonym	0
troublesome	nontroublesome	Antonym	0
land	water	Antonym	0
great	awful	Antonym	0
class based	prototype based	Antonym	0
lose	come	Antonym	0
infallible	faulty	Antonym	0
safe	out	Antonym	0
holodimer	apodimer	Antonym	0
aboveground	underground	Antonym	0
serve	receive	Antonym	0
nobility	meanness	Antonym	0
citizen	countryfolk	Antonym	0
quote	unquote	Antonym	0
lace up	unlace	Antonym	0
successful	unsuccessful	Antonym	0
nrarp	traps prn	Antonym	0
cell	freedom	Antonym	0
hypofunction	hyperfunction	Antonym	0
slight	important	Antonym	0
low cost	high cost	Antonym	0
popular	geek	Antonym	0
news	fiction	Antonym	0
morning	late	Antonym	0
backwards time machine	forward time machine	Antonym	0
wig	hair	Antonym	0
negativity	positivity	Antonym	0
fear	safety	Antonym	0
mismatch	match	Antonym	0
finger ring	toe ring	Antonym	0
ingressive	egressive	Antonym	0
wisdom	foolishness	Antonym	0
popular	liked	Antonym	0
block	unblock	Antonym	0
hypoglycemic	hyperglycemia	Antonym	0
small	adult	Antonym	0
i am	i am not	Antonym	0
driver	walker	Antonym	0
feet on ground	head in clouds	Antonym	0
existential	phenomenal	Antonym	0
weak reference	strong reference	Antonym	0
convex function	concave function	Antonym	0
fleeting	long lived	Antonym	0
deserving	undeserving	Antonym	0
euro skeptical	europhile	Antonym	0
sheath	unsheath	Antonym	0
fine	coarse	Antonym	0
weak	strong	Antonym	0
unincreasable	increasable	Antonym	0
homodirectional	heterodirectional	Antonym	0
leave	arrive	Antonym	0
ereyesterday	overmorrow	Antonym	0
stepparent	stepchild	Antonym	0
column	spreadsheet row	Antonym	0
servant	hired help	Antonym	0
extracellular	intracellular	Antonym	0
hinder	fore	Antonym	0
morning person	nighthawk	Antonym	0
systemic	endemic	Antonym	0
young	old	Antonym	0
snow	melted	Antonym	0
easy	hard	Antonym	0
rule	obey	Antonym	0
zygokrotaphic	stegokrotaphic	Antonym	0
complete	partial	Antonym	0
apple	oranges	Antonym	0
pluribacillary	paucibacillary	Antonym	0
moral	immoral	Antonym	0
bad	adequate	Antonym	0
minor	adult	Antonym	0
snazzy	crappy	Antonym	0
across variable	through variable	Antonym	0
excyclovergence	incyclovergence	Antonym	0
ductile	brittle	Antonym	0
unravelable	un unravelable	Antonym	0
defragmentation	fragmentation	Antonym	0
unknown	well known	Antonym	0
diatonic	chromatic	Antonym	0
can	bottle	Antonym	0
unbreakable	breakable	Antonym	0
depend	july fourth	Antonym	0
youngster	oldster	Antonym	0
crowd	single	Antonym	0
la mode	old fashioned	Antonym	0
river	land	Antonym	0
worthless	valuable	Antonym	0
fine	course	Antonym	0
plain text	ciphertext	Antonym	0
previous	later	Antonym	0
empower	forbid	Antonym	0
fate	free future	Antonym	0
exocardial	endocardial	Antonym	0
bad off	rich	Antonym	0
perdifoil	evergreen	Antonym	0
incapable	capable	Antonym	0
caffeinated	decaf	Antonym	0
major planet	minor planet	Antonym	0
iambic	trochaic	Antonym	0
wife taker	wife giver	Antonym	0
antegrade	retrograde	Antonym	0
sterile neutrino	inert antineutrino	Antonym	0
aloud	in whisper	Antonym	0
famous	unknown personality	Antonym	0
adventure	boring	Antonym	0
prudent	imprudent	Antonym	0
anti tyrannist	tyrannist	Antonym	0
get	give	Antonym	0
uneath	eath	Antonym	0
isosyllabism	anisosyllabism	Antonym	0
dance	wallflower	Antonym	0
minute	seconds	Antonym	0
went	came	Antonym	0
indeterminism	uncertainty	Antonym	0
mortal	god	Antonym	0
secretary	boss	Antonym	0
streamline	destreamline	Antonym	0
nok	plu	Antonym	0
politician	honest man	Antonym	0
maternity	paternity	Antonym	0
seaworthy	unseaworthy	Antonym	0
backstretch	frontstretch	Antonym	0
tie	untie	Antonym	0
word	sentence	Antonym	0
mistake	being	Antonym	0
fillet	round	Antonym	0
exosymbiont	endosymbiont	Antonym	0
best friend	worst enemy	Antonym	0
god	mortal	Antonym	0
foreshift	backshift	Antonym	0
independent	needy	Antonym	0
indeterminate	determinate	Antonym	0
footstep	print	Antonym	0
previousness	nextness	Antonym	0
megalospheric	microspheric	Antonym	0
complexification	simplification	Antonym	0
plan	spontaneous	Antonym	0
undeserving	deserving	Antonym	0
high performance	low performance	Antonym	0
clear as day	clear as mud	Antonym	0
prototheme	deuterotheme	Antonym	0
latter	aforementioned	Antonym	0
insubmergible	submersible	Antonym	0
like	unlike	Antonym	0
abstraction	specialization	Antonym	0
religious	casual	Antonym	0
accident	on purpose	Antonym	0
legalization	illegalization	Antonym	0
ordinary	exceptional	Antonym	0
logout	logon	Antonym	0
changingness	fixity	Antonym	0
race to top	race to bottom	Antonym	0
sharp	bland	Antonym	0
exhumation	burial	Antonym	0
coloring	neutral	Antonym	0
discontinuous	continuous	Antonym	0
red flag	green flag	Antonym	0
non evolutional	evolutionary	Antonym	0
macroparticulate	microparticulate	Antonym	0
call	email	Antonym	0
invaluable	worthless	Antonym	0
phony	authentic	Antonym	0
non existent	existing	Antonym	0
single	album	Antonym	0
multimeric	monomeric	Antonym	0
multi word	single word	Antonym	0
safety	danger	Antonym	0
enplane	deplane	Antonym	0
darkness	light	Antonym	0
guilty	innocent	Antonym	0
btoa	atob	Antonym	0
codirectional	contradirectional	Antonym	0
immunocompromised	immunocompetent	Antonym	0
crowd	empty	Antonym	0
metal	softness	Antonym	0
afford	too expensive	Antonym	0
unrestrained	restrained	Antonym	0
blacklist	whitelist	Antonym	0
hour	second	Antonym	0
overstatement	understatement	Antonym	0
bad	well	Antonym	0
appropriate	inappropriate	Antonym	0
autist	allist	Antonym	0
merry	miserable	Antonym	0
aerobic	anaerobic	Antonym	0
unreactive	reactive	Antonym	0
honour	cowardice	Antonym	0
coal	fluid	Antonym	0
awake	asleep	Antonym	0
reduction	increase	Antonym	0
penicillin	antibiotic	Antonym	0
insolvable	soluble	Antonym	0
pusher	pushee	Antonym	0
true	untrue	Antonym	0
majority	minor	Antonym	0
directed edge	undirected edge	Antonym	0
expressible	inexpressible	Antonym	0
contain	exclude	Antonym	0
indiscreet	discreet	Antonym	0
clean coal	dirty coal	Antonym	0
innerwear	outerwear	Antonym	0
western christianity	eastern christianity	Antonym	0
bore	interest	Antonym	0
victory	loss	Antonym	0
aprotic	protic	Antonym	0
compact	expand	Antonym	0
undercapitalized	overcapitalized	Antonym	0
activate	disactivate	Antonym	0
heel	babyface	Antonym	0
heat	col	Antonym	0
value	despise	Antonym	0
clear	muddy	Antonym	0
limb	whole body	Antonym	0
hypo	hyper	Antonym	0
forgettable	unforgettable	Antonym	0
return	leave	Antonym	0
theory	proven	Antonym	0
concur	diverge	Antonym	0
neglect	taking	Antonym	0
interesting	uninteresting	Antonym	0
drink	eat	Antonym	0
vegetable	fruit	Antonym	0
unmappability	mappability	Antonym	0
invalidly	validly	Antonym	0
volcel	incel	Antonym	0
dynamic binding	static binding	Antonym	0
salary	hourly	Antonym	0
through composed	strophic	Antonym	0
joy	infelicity	Antonym	0
rock hard	limp	Antonym	0
pathognomonic	assident	Antonym	0
take off	put on	Antonym	0
ipse dixit	ad hominem	Antonym	0
changingness	immutability	Antonym	0
earthrise	earthset	Antonym	0
tax	credit	Antonym	0
elect	appoint	Antonym	0
come up	go down	Antonym	0
hydrophobic	hydrophilic	Antonym	0
pompous	modest	Antonym	0
fewest	most	Antonym	0
recombobulate	discombobulate	Antonym	0
bass	soprano	Antonym	0
ethically	unethically	Antonym	0
western world	eastern world	Antonym	0
marry	being	Antonym	0
place	win show	Antonym	0
run	walking	Antonym	0
spendthrift	thrifty	Antonym	0
return	going	Antonym	0
unfruitful	fruitful	Antonym	0
dishonest	honest	Antonym	0
anoikism	synoikism	Antonym	0
respect	loath	Antonym	0
schizothecal	holothecal	Antonym	0
servant	paid employee	Antonym	0
complexly	simply	Antonym	0
letter	email	Antonym	0
unaccountably	responsibly	Antonym	0
helmet	armor	Antonym	0
problem	solution	Antonym	0
shackle	unshackle	Antonym	0
second hand	first hand	Antonym	0
unautomatable	automatable	Antonym	0
atheistic	theistic	Antonym	0
heteronuclear	homonuclear	Antonym	0
studiable	unstudiable	Antonym	0
wood	fire	Antonym	0
ring	necklace	Antonym	0
indecipherable	decipherable	Antonym	0
orthonasal	retronasal	Antonym	0
tense	relaxed also	Antonym	0
electrophilic	nucleophilic	Antonym	0
austral	northern	Antonym	0
lay	stand up	Antonym	0
alcoholic	nonalcoholic	Antonym	0
abled	disabled	Antonym	0
infrigidant	calefacient	Antonym	0
introitive	extroitive	Antonym	0
nightside	dayside	Antonym	0
overclassify	underclassify	Antonym	0
corroboration	disproval	Antonym	0
tropical astrology	sidereal astrology	Antonym	0
electropositive	electronegative	Antonym	0
mass	energy	Antonym	0
inspirable	uninspirable	Antonym	0
sumpsimus	mumpsimus	Antonym	0
imparipinnate	abruptly pinnate	Antonym	0
cyma recta	cyma inversa	Antonym	0
supine	nonsupine	Antonym	0
just	jug	Antonym	0
stickshift	automatic gearbox	Antonym	0
destool	enstool	Antonym	0
fix	move	Antonym	0
walk	standing	Antonym	0
condition subsequent	condition precedent	Antonym	0
character	dull personality	Antonym	0
hyponym	hyperonym	Antonym	0
rheonomic	scleronomic	Antonym	0
vernal	autumnal	Antonym	0
backward compatible	forward compatible	Antonym	0
close	far	Antonym	0
in black	in hole	Antonym	0
hindlook	forelook	Antonym	0
tire	active	Antonym	0
ascribed status	achieved status	Antonym	0
hetro	homo	Antonym	0
streamed	nonstreamed	Antonym	0
basify	acidify	Antonym	0
heterolingual	homolingual	Antonym	0
oxymoron	pleonasm	Antonym	0
hippophile	hippophobe	Antonym	0
consignee	consignor	Antonym	0
profit	losing	Antonym	0
crowd	lonely	Antonym	0
nonpressurized	pressurized	Antonym	0
enrich	impoverish	Antonym	0
lose	win	Antonym	0
zealous	apathetic	Antonym	0
band stop	band pass	Antonym	0
sin	holiness	Antonym	0
colony	homeland	Antonym	0
capital	lowercase	Antonym	0
coin	cash	Antonym	0
short range	long range	Antonym	0
passivizable	non passivizable	Antonym	0
climb	descend mountain	Antonym	0
overtalk	undertalk	Antonym	0
overdress	underdress	Antonym	0
relative	absolute	Antonym	0
annoy	please	Antonym	0
alkali	acid	Antonym	0
doff	don	Antonym	0
one way ticket	return ticket	Antonym	0
adverse effect	desired effect	Antonym	0
children	adult	Antonym	0
yesterday	tomorrow	Antonym	0
inseparable	unannexable	Antonym	0
farctate	hollow	Antonym	0
exact	loose	Antonym	0
go around houses	get to point	Antonym	0
uneditable	editable	Antonym	0
comply	violate	Antonym	0
tax	death and	Antonym	0
house husband	housewife	Antonym	0
right hander	left hander	Antonym	0
burn	build	Antonym	0
posteriorly	anteriorly	Antonym	0
paramount	paravail	Antonym	0
well endowed	underendowed	Antonym	0
ball	square	Antonym	0
forestroke	afterstroke	Antonym	0
nation	germany	Antonym	0
not quite	quite	Antonym	0
inexpensive	dear	Antonym	0
he wolf	she wolf	Antonym	0
space	ground	Antonym	0
omnidirectionally	unidirectionally	Antonym	0
uncomplicate	complicate	Antonym	0
effort	lazy	Antonym	0
overmatch	undermatch	Antonym	0
urinant	haurient	Antonym	0
allowed	prohibited	Antonym	0
polychromatic	monochromatic	Antonym	0
soft opening	grand opening	Antonym	0
bad	virtuous	Antonym	0
farmer	business man	Antonym	0
immodest	modest	Antonym	0
descendant	forebear	Antonym	0
mimable	unmimable	Antonym	0
antivaccinationist	provaxxer	Antonym	0
smoke	mist	Antonym	0
xenophobia	allophilia	Antonym	0
work	relaxation	Antonym	0
macrometeorology	micrometeorology	Antonym	0
womanly	masculine	Antonym	0
left	right	Antonym	0
copy	new	Antonym	0
neglect	regard	Antonym	0
teleomorphic	anamorphic	Antonym	0
materiality	ethereality	Antonym	0
happy	blue	Antonym	0
carry	put down	Antonym	0
soft boiled	hard boiled	Antonym	0
garden	parking	Antonym	0
industrial action	lockout	Antonym	0
unitable	separable	Antonym	0
stair	escalator	Antonym	0
unsystematic risk	non diversifiable risk	Antonym	0
tightwad	spendthrift	Antonym	0
profitable	unprofitable	Antonym	0
creator	destroyer	Antonym	0
slow witted	bright	Antonym	0
work safe	nsfw	Antonym	0
distance vector	link state	Antonym	0
generator	extinguisher	Antonym	0
nature	indoors	Antonym	0
free	imprisoned	Antonym	0
nephew	niece	Antonym	0
relativeness	absoluteness	Antonym	0
good breath	bad breath	Antonym	0
frontstretch	backstretch	Antonym	0
rest	using energy	Antonym	0
discover	hide	Antonym	0
surprise	foreshadowed	Antonym	0
flora	fauna	Antonym	0
calculable	incalculable	Antonym	0
annexable	unannexable	Antonym	0
agelastic	abderian	Antonym	0
teeth	gums	Antonym	0
uninteresting	interesting	Antonym	0
daltonide	berthollide	Antonym	0
least significant bit	most significant bit	Antonym	0
analogly	digitally	Antonym	0
no way jose	okey dokey artichokey	Antonym	0
lady	lord	Antonym	0
inclemency	clemency	Antonym	0
floor	wall	Antonym	0
turn	going	Antonym	0
armor	clothing	Antonym	0
theory	practise	Antonym	0
yolk	white	Antonym	0
intrachromosomal	interchromosomal	Antonym	0
syntactic salt	syntactic sugar	Antonym	0
synonymity	antonymity	Antonym	0
profane	holy	Antonym	0
closed matte	open matte	Antonym	0
likely	impossible	Antonym	0
relaxation	stress	Antonym	0
marry	single	Antonym	0
top	below	Antonym	0
pain	enjoyment	Antonym	0
short	long	Antonym	0
length	short	Antonym	0
raise	pay cut	Antonym	0
jog	walk	Antonym	0
avow	disavow	Antonym	0
reward	punish	Antonym	0
recto	reverso	Antonym	0
super	nadir	Antonym	0
decrease	gain	Antonym	0
fresh	stale	Antonym	0
merciful	cruel	Antonym	0
follow	lead	Antonym	0
ultramontane	cismontane	Antonym	0
eugnathic	dysgnathic	Antonym	0
whiten	blacken	Antonym	0
reticence	loquaciousness	Antonym	0
hi fi	lo fi	Antonym	0
anticonstitutional	constitutional	Antonym	0
exercise	off	Antonym	0
most	few	Antonym	0
simile	metaphor	Antonym	0
hypertrabeculation	hypotrabeculation	Antonym	0
inmarriage	outmarriage	Antonym	0
dog	cat again	Antonym	0
apodeictic	anapodeictic	Antonym	0
fate	chance	Antonym	0
disrespect	respect	Antonym	0
deinstrumentalize	instrumentalize	Antonym	0
retrogress	progress	Antonym	0
anapodeictic	apodeictic	Antonym	0
employ	work	Antonym	0
pushee	pusher	Antonym	0
validated	unvalidated	Antonym	0
party	evening	Antonym	0
wind rode	tide rode	Antonym	0
unenviable	enviable	Antonym	0
on mark	wide of mark	Antonym	0
rent	owning	Antonym	0
before	behind	Antonym	0
mind	matter	Antonym	0
foreign	indigenous	Antonym	0
non redundant	redundant	Antonym	0
forgivable	unforgivable	Antonym	0
social	unsocial	Antonym	0
between	around	Antonym	0
unimaginable	imaginable	Antonym	0
rock	water	Antonym	0
obtuse	acute	Antonym	0
basipetal	acropetal	Antonym	0
middle	bottom	Antonym	0
indecisiveness	decisiveness	Antonym	0
bridge	tunnel	Antonym	0
stenobathic	eurybathic	Antonym	0
mouth	eyes	Antonym	0
authoritarian	liberal	Antonym	0
sinuous	straight	Antonym	0
destructible	indestructible	Antonym	0
in swinger	away swinger	Antonym	0
dead sleep	morning sleep	Antonym	0
cell	room	Antonym	0
capital intensive	labor intensive	Antonym	0
acrophyll	bathyphyll	Antonym	0
inevitable	impossible	Antonym	0
unbelievable	ordinary	Antonym	0
sad	cheerful	Antonym	0
branch	twig	Antonym	0
unconsciously	consciously	Antonym	0
fool	smart	Antonym	0
reason	random	Antonym	0
outside	inside	Antonym	0
cisgender	genderqueer	Antonym	0
sand	water	Antonym	0
homologous	heterologous	Antonym	0
green	cloy	Antonym	0
invariant	variant	Antonym	0
bicameral	caseless	Antonym	0
high end	low end	Antonym	0
smash	repair	Antonym	0
centum	satem	Antonym	0
current	old	Antonym	0
capital	town	Antonym	0
division	unification	Antonym	0
indeterminism	determinism	Antonym	0
forbidding	approachable	Antonym	0
heteroecious	autoecious	Antonym	0
social	asocial	Antonym	0
disease	cure	Antonym	0
coin	money	Antonym	0
scene	actors	Antonym	0
free	costs	Antonym	0
division	multiplication	Antonym	0
plug in	unplug	Antonym	0
pulpit	pew	Antonym	0
composite type	primitive type	Antonym	0
detonation	deflagration	Antonym	0
perigalacticon	apogalacticon	Antonym	0
poor	good	Antonym	0
escape	trapped	Antonym	0
hard on eyes	easy on eyes	Antonym	0
heterosubspecific	homosubspecific	Antonym	0
stenophagous	euryphagous	Antonym	0
fog	clear	Antonym	0
savorous	flavorless	Antonym	0
neat	disorganized	Antonym	0
merge	divide	Antonym	0
unpacker	packer	Antonym	0
offline	online	Antonym	0
ectocommensalism	endocommensalism	Antonym	0
circle	square	Antonym	0
antical	postical	Antonym	0
don'ts	dos	Antonym	0
inexpressible	expressible	Antonym	0
matrilocal	patrilocal	Antonym	0
eco friendly	eco unfriendly	Antonym	0
coolheaded	reckless	Antonym	0
hygroscopic	anhygroscopic	Antonym	0
nonconsecutive	consecutive	Antonym	0
epilogue	prologue	Antonym	0
help	unhelpful	Antonym	0
heterogeneous	homogeneous	Antonym	0
party	lonely	Antonym	0
tabify	untabify	Antonym	0
sourceable	unsourceable	Antonym	0
comfortable	comfortless	Antonym	0
free	paying	Antonym	0
ectopic	entopic	Antonym	0
neophobia	paleophobia	Antonym	0
startable	unstartable	Antonym	0
person	put together	Antonym	0
hero	villain	Antonym	0
warm blooded	ectothermic	Antonym	0
zooxanthellate	azooxanthellate	Antonym	0
birthrate	death rate	Antonym	0
nonpracticing	practicing	Antonym	0
play	nothing	Antonym	0
tragedic	comedic	Antonym	0
shoe	sock	Antonym	0
clockwise	ccw	Antonym	0
favorite	least favorite	Antonym	0
error	correct	Antonym	0
stone	sticks	Antonym	0
failure	success	Antonym	0
superhuman	infrahuman	Antonym	0
proactive	reactive	Antonym	0
explode	implode	Antonym	0
demodulate	modulate	Antonym	0
unsuitable	suitable	Antonym	0
grow	wilt	Antonym	0
overfix	underfix	Antonym	0
unintended	intended	Antonym	0
normal	reverse	Antonym	0
hear	deaf	Antonym	0
towered	towerless	Antonym	0
assortative	disassortative	Antonym	0
per accidens	per se	Antonym	0
uncle	niece	Antonym	0
free to play	pay to play	Antonym	0
cry	talk	Antonym	0
exocrine gland	endocrine gland	Antonym	0
hammer	nail	Antonym	0
rise	fall	Antonym	0
insuperable	superable	Antonym	0
current asset	non current asset	Antonym	0
avoidable	inevitable	Antonym	0
solidity	openness	Antonym	0
up north	down south	Antonym	0
defined benefits	defined contributions	Antonym	0
infra	super	Antonym	0
deletionism	inclusionism	Antonym	0
airworthy	unflyable	Antonym	0
surrender	declare	Antonym	0
stretch	compress	Antonym	0
seed	grown flower	Antonym	0
small time	bigtime	Antonym	0
must	no no	Antonym	0
base	plate	Antonym	0
open bar	cash bar	Antonym	0
long	distance	Antonym	0
tempered	untempered	Antonym	0
bad	choice	Antonym	0
dingy	bright	Antonym	0
undress	dress	Antonym	0
dispensable	indispensable	Antonym	0
captain	seaman	Antonym	0
known	unknown	Antonym	0
introspection	dialogue	Antonym	0
ineligible	eligible	Antonym	0
shielding	deshielding	Antonym	0
sympelmous	nomopelmous	Antonym	0
eutocic	dystocic	Antonym	0
modern	ancient	Antonym	0
portrait	landscape	Antonym	0
dauntless	timid	Antonym	0
simple	complex	Antonym	0
tin	nit	Antonym	0
clarity	confusion	Antonym	0
rightpondian	leftpondian	Antonym	0
calcifuge	calcicole	Antonym	0
pull	pushing	Antonym	0
sight	blindness	Antonym	0
ask	tell	Antonym	0
word	numbers	Antonym	0
desinicization	sinicization	Antonym	0
unreal	real	Antonym	0
retroversion	anteversion	Antonym	0
signedness	unsignedness	Antonym	0
chief	peon	Antonym	0
adopt	give	Antonym	0
monomath	polymath	Antonym	0
conspicuous	inconspicuous	Antonym	0
tax	free money	Antonym	0
debit	credit	Antonym	0
fire	ashes	Antonym	0
birthday	day	Antonym	0
unacceptable	acceptable	Antonym	0
incompleteness	finishedness	Antonym	0
like	dislike	Antonym	0
never	will happen	Antonym	0
bone	cartilage	Antonym	0
conventional	atypical	Antonym	0
print	online	Antonym	0
late riser	early riser	Antonym	0
gauche	adroit	Antonym	0
minute	second	Antonym	0
upwelling	downwelling	Antonym	0
superfix	subfix	Antonym	0
high line	low line	Antonym	0
call by value	call by reference	Antonym	0
pay to play	free to play	Antonym	0
polish	roughen	Antonym	0
prolately	oblately	Antonym	0
enemy	friendly	Antonym	0
beautiful	ugly	Antonym	0
fast	slow	Antonym	0
judicious	injudicious	Antonym	0
broad minded	narrow minded	Antonym	0
bridge	ferry	Antonym	0
self service	full service	Antonym	0
quiet	loud	Antonym	0
super	infra	Antonym	0
scotobiology	photobiology	Antonym	0
stereo	monaural	Antonym	0
protest	accept	Antonym	0
preprocesses	postprocesses	Antonym	0
normalcy	abnormality	Antonym	0
invalidate	validate	Antonym	0
juniority	seniority	Antonym	0
personal	public	Antonym	0
glorify	slander	Antonym	0
justified	unjustified	Antonym	0
desacralization	sacralization	Antonym	0
great	mediocre	Antonym	0
dishonestly	honestly	Antonym	0
overbuild	underbuild	Antonym	0
ergonomic	procrustean	Antonym	0
sum	subtract	Antonym	0
venerable	contemptible	Antonym	0
rest	energy	Antonym	0
preserve	let spoil	Antonym	0
miotic	mydriatic	Antonym	0
unrealisticness	realisticness	Antonym	0
softship	hardship	Antonym	0
chaos	order	Antonym	0
upper	downer	Antonym	0
point	comma	Antonym	0
on level	askew	Antonym	0
rounded	unrounded	Antonym	0
smoke	air	Antonym	0
reply	question	Antonym	0
surprise	knowing	Antonym	0
uncloak	cloak	Antonym	0
privatize	nationalize	Antonym	0
numerate	dyscalculic	Antonym	0
organization	disorganize	Antonym	0
cut	put together	Antonym	0
apocalyptic	nonapocalyptic	Antonym	0
illuminable	unintelligible	Antonym	0
smoke	clean	Antonym	0
fact	voice	Antonym	0
danger	being safe	Antonym	0
intangible	tangible	Antonym	0
understanding	misunderstanding	Antonym	0
opinion	fact	Antonym	0
hyperferritinemia	hypoferritinemia	Antonym	0
mediocre	exceptional	Antonym	0
coupling	decoupling	Antonym	0
energy	entropy	Antonym	0
in loop	out of loop	Antonym	0
mif	xml	Antonym	0
ordinary	spectacular	Antonym	0
horror	comedy	Antonym	0
mineral	rock	Antonym	0
blindside flanker	openside flanker	Antonym	0
exactness	inexactness	Antonym	0
abandon	maintain	Antonym	0
exceptional	ordinary	Antonym	0
aftermarket	oem	Antonym	0
less than	greater than	Antonym	0
underperforming	overperforming	Antonym	0
grow	smaller	Antonym	0
amenable	unamenable	Antonym	0
endophagic	exophagic	Antonym	0
womanliness	manliness	Antonym	0
bury	unearth	Antonym	0
button	unbutton	Antonym	0
sea	ocean	Antonym	0
stenotherm	eurytherm	Antonym	0
encipher	decipher	Antonym	0
stitch	rip	Antonym	0
monopsony	monopoly	Antonym	0
quick	slow	Antonym	0
plant	tree	Antonym	0
surprise	bland	Antonym	0
unsalted	salted	Antonym	0
maladaptive	adaptive	Antonym	0
forewit	afterwit	Antonym	0
standstill	movement	Antonym	0
inimitable	imitable	Antonym	0
broadsheet	yellow journalism	Antonym	0
forward	past	Antonym	0
family	strangers	Antonym	0
sad	gleeful	Antonym	0
believe	disbelief	Antonym	0
frontside	backside	Antonym	0
nouveau riche	vieux riche	Antonym	0
unscrupulous	upstanding	Antonym	0
bad	sincere	Antonym	0
eye	nose	Antonym	0
lax	taut	Antonym	0
clean	unclean	Antonym	0
traumatic	untraumatic	Antonym	0
streptostyly	monimostyly	Antonym	0
light industry	heavy industry	Antonym	0
divided	combined	Antonym	0
entry	departure	Antonym	0
watch	telling	Antonym	0
stronger	weaker	Antonym	0
benocclusion	malocclusion	Antonym	0
undefinability	definability	Antonym	0
posterior	anterior	Antonym	0
gooder	badder	Antonym	0
active duty	reserve	Antonym	0
uncountable	countable	Antonym	0
disdain	admiration	Antonym	0
less and less	more and more	Antonym	0
blow	suck	Antonym	0
night	day	Antonym	0
fake	authentic	Antonym	0
apples and oranges	apples to apples	Antonym	0
firm	soft	Antonym	0
department	company	Antonym	0
fascism	antifascism	Antonym	0
obligate	facultative	Antonym	0
person	group	Antonym	0
rent	house	Antonym	0
knowledge	ignorance	Antonym	0
play	rest	Antonym	0
thoughtful	thoughtless	Antonym	0
extend	contract	Antonym	0
grow	stagnant	Antonym	0
intrinsicness	extrinsicness	Antonym	0
infidelity	loyalty	Antonym	0
pass	take	Antonym	0
pygmy	giant	Antonym	0
stationary	changing	Antonym	0
aforesaid	following	Antonym	0
misogynism	misandry	Antonym	0
diminutive	huge	Antonym	0
liquefy	condense	Antonym	0
mindlessness	mindfulness	Antonym	0
microdick	macropenis	Antonym	0
low rise	high rise	Antonym	0
nociceptor	beneceptor	Antonym	0
wave	trough	Antonym	0
introspection	extrospection	Antonym	0
atrophy	strengthen	Antonym	0
metal	soft	Antonym	0
acquittal	condemnation	Antonym	0
dethronize	inthrone	Antonym	0
combustion	extinguish	Antonym	0
poison	antidote	Antonym	0
landscape	still life	Antonym	0
israelophobe	israelophile	Antonym	0
servant	employee	Antonym	0
hedon	dolor	Antonym	0
sacred	profane	Antonym	0
theory	fact	Antonym	0
hero	loser	Antonym	0
promulgate	abrogate	Antonym	0
inferior planet	superior planet	Antonym	0
neighbour	foe	Antonym	0
compliment	nice	Antonym	0
flooded	uninundated	Antonym	0
unhappy	delighted	Antonym	0
indiscoverable	discoverable	Antonym	0
commentative	diegetic	Antonym	0
tradesman	tradeswoman	Antonym	0
change	tradition	Antonym	0
infrasonic	ultrasonic	Antonym	0
solipetal	solifugal	Antonym	0
hellenophobe	hellenophile	Antonym	0
indistinctly	distinctly	Antonym	0
fantasy	nonfiction	Antonym	0
haplorrhine	strepsirrhine	Antonym	0
hypothecal	epithecal	Antonym	0
subterminal	supraterminal	Antonym	0
conscious	unaware	Antonym	0
endless	finite	Antonym	0
rebel	obey	Antonym	0
magnetic	antimagnetic	Antonym	0
forward genetics	reverse genetics	Antonym	0
unmarketability	marketability	Antonym	0
yea	nay	Antonym	0
sink	source	Antonym	0
believer	infidel	Antonym	0
away	team	Antonym	0
cheap	spendthrift	Antonym	0
absolute majority	plurality	Antonym	0
don't's	do's	Antonym	0
explain	question	Antonym	0
nucleophilic	electrophilic	Antonym	0
compulsory	optional	Antonym	0
ripe	unripe	Antonym	0
satisfying	dissatisfying	Antonym	0
succor	hurt	Antonym	0
fell	standing	Antonym	0
beginning	ending	Antonym	0
keep	give	Antonym	0
inmigration	outmigration	Antonym	0
superman	netherman	Antonym	0
discrete component	integrated circuit	Antonym	0
b.c	a.d	Antonym	0
inharmonious	harmonious	Antonym	0
gram negative	gram positive	Antonym	0
phenomenon	noumenon	Antonym	0
job	unemployment	Antonym	0
overwithhold	underwithhold	Antonym	0
standard transmission	automatic	Antonym	0
forceful	gentle	Antonym	0
honorific	derogatory	Antonym	0
opt in	opt out	Antonym	0
white coffee	black coffee	Antonym	0
ruiner	builder	Antonym	0
reduce	make	Antonym	0
whole	half	Antonym	0
ecstasy	agony	Antonym	0
dowry	bride price	Antonym	0
glass half full	glass half empty	Antonym	0
enmity	amity	Antonym	0
affair	loyal	Antonym	0
north indian	south indian	Antonym	0
manners	behavior	Antonym	0
white metal	black metal	Antonym	0
wig	real	Antonym	0
sharp	above board	Antonym	0
forget	acquire	Antonym	0
malnourished	well fed	Antonym	0
affair	activity	Antonym	0
pretentious	unpretentious	Antonym	0
curfew	stay out	Antonym	0
thwart	encourage	Antonym	0
rapist	nonrapist	Antonym	0
precedential	nonprecedential	Antonym	0
art	logic	Antonym	0
upset	calm	Antonym	0
blind	seeing ability	Antonym	0
unispore	plurispore	Antonym	0
article	column	Antonym	0
